"","accelY","accelZ","accelMag","gyroX","risk","step"
"93",3.977379084,-1.055604816,4.132383039,-1.831130385,0,0
"94",4.07168293,0.889600039,4.17530299,-1.919596076,0,0
"95",5.114713669,0.981658638,5.234351133,-1.807682157,0,0
"96",4.575535297,-0.939296722,4.671759869,-1.81620872,0,0
"97",4.908592701,-1.902393937,5.270218563,-1.93984735,0,0
"98",6.407724857,-1.987417102,6.719503955,-1.836459994,0,0
"99",8.69511795,-1.640887737,8.902384458,-1.336576104,0,0
"100",12.11056614,-2.532583475,12.52866343,-0.829231381,0,0
"101",15.29998398,-6.007158279,16.6957256,-0.429538071,0,0
"102",12.15158081,-7.237000465,14.73611676,0.124703847,0,0
"103",6.985373974,-6.569987774,10.94605622,0.219564855,0,0
"104",6.627617836,-6.69243288,10.82770189,-0.01279063,0,0
"105",12.65797806,-3.255879402,13.76761622,-0.269660503,0,0
"106",14.27207088,3.650309086,15.06881493,-0.271792114,0,0
"107",16.44031143,5.069657803,17.20422482,-0.092729405,0,1
"108",14.99851036,1.044078827,15.09262378,0.301635206,0,0
"109",11.97854042,-1.143621802,12.92982971,0.833494604,0,0
"110",3.055895329,-2.510429621,9.06354764,0.832428515,0,0
"111",7.921078205,-1.811083794,9.700899959,-0.033041574,0,0
"112",12.57849312,0.322579205,13.43751874,-1.676582456,0,0
"113",14.6449461,2.719245195,15.43312808,-2.046432018,0,0
"114",8.451873779,0.153281257,8.761077408,-1.238518,0,0
"115",9.984686852,-0.583636344,10.47318805,-1.130867124,0,0
"116",11.22695351,-1.880988479,11.99253104,-1.086101532,0,0
"117",9.311387062,-0.692160666,10.00872346,-1.308863998,0,0
"118",7.848628521,-0.716260552,8.180607115,-1.095693946,0,0
"119",7.524851799,-1.061442733,7.766021166,-0.965660632,0,0
"120",8.690777779,-2.574645996,9.150022713,-0.565966725,0,0
"121",9.501192093,-1.85179913,10.00427422,-0.305899471,0,0
"122",9.303902626,-1.980381727,9.934434334,-0.261133611,0,0
"123",6.764283657,-1.792821765,7.576746109,0.3240183,0,0
"124",6.83014679,-0.251027972,7.801114018,0.682143688,0,0
"125",6.710246086,0.740360439,7.701581758,0.633114338,0,0
"126",8.967252731,0.022752686,9.758821458,0.383705586,0,0
"127",8.693022728,0.143102422,9.271103987,0.208906353,0,0
"128",7.26693821,0.227526858,7.745620967,0.07993824,0,0
"129",7.238497257,0.446820825,8.12040745,0.067148142,0,0
"130",9.796078682,0.756975889,10.89256604,0.028777853,0,0
"131",9.934690476,0.969533861,11.40741379,0.168403924,0,0
"132",9.322463989,-3.153492212,11.04965827,0.390100628,0,0
"133",12.74659348,-4.159101009,13.69135666,1.175632238,0,0
"134",16.0933342,-3.084485769,16.58271632,1.367485285,0,0
"135",17.83062172,-3.103047133,18.62284521,1.596642852,0,0
"136",15.52122307,-4.913981438,16.38530099,2.549512863,0,0
"137",11.1089983,-4.227359295,11.96479656,2.641175985,0,0
"138",7.220385075,-4.116589546,9.108504344,1.702162027,0,0
"139",7.394473076,-4.174069881,9.899582024,0.992306054,0,0
"140",9.46975708,-3.376528502,11.35424991,0.681077898,0,0
"141",11.64563274,-2.406695366,12.9923666,0.411417902,0,0
